Age,Gender,Subscription_Length,Region,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
66.0,Male,29,North,PayPal,4,1.0,15.57,66,33.89,1
41.0,Male,13,North,Credit Card,1,5.0,11.6,297,40.25,0
29.0,Female,2,West,PayPal,1,10.0,7.07,261,45.3,0
54.0,Female,39,East,PayPal,2,10.0,8.91,277,57.96,0
54.0,Female,15,South,Credit Card,2,9.0,12.34,6,52.06,0
60.0,Female,57,North,PayPal,0,1.0,5.92,132,43.39,1
23.0,Male,11,West,Credit Card,1,6.0,6.44,265,40.13,0
56.0,Female,34,West,PayPal,3,3.0,10.96,325,38.17,1
63.0,Female,39,South,Credit Card,3,9.0,19.16,68,61.0,0
28.0,Male,11,North,Debit Card,1,2.0,11.99,315,34.13,1
51.0,Female,2,West,Credit Card,0,3.0,7.67,336,31.07,1
42.0,Male,16,East,Debit Card,1,5.0,10.66,29,43.09,0
24.0,Male,39,North,Debit Card,2,6.0,8.15,176,47.17,0
69.0,Female,13,South,PayPal,0,10.0,6.24,307,52.5,1
25.0,Male,17,East,Credit Card,2,1.0,13.72,332,31.76,1
37.0,Male,21,West,PayPal,4,7.0,9.37,105,44.27,0
46.0,Female,44,West,PayPal,1,7.0,16.68,45,57.81,0
68.0,Female,19,North,Credit Card,4,5.0,16.64,101,42.24,0
63.0,Male,38,East,Debit Card,1,2.0,6.45,104,37.6,1
51.0,Male,37,East,Credit Card,2,2.0,8.71,165,38.27,1
43.0,Male,2,North,Credit Card,2,9.0,14.16,292,48.73,0
58.0,Female,41,South,Credit Card,3,7.0,11.08,212,50.08,0
66.0,Female,11,South,Credit Card,3,4.0,14.53,144,36.5,0
20.0,Female,24,North,PayPal,2,8.0,12.11,236,52.68,0
23.0,Female,6,West,PayPal,3,4.0,12.28,22,35.62,0
22.0,Male,26,South,PayPal,2,1.0,16.04,69,36.55,1
22.0,Female,7,North,Debit Card,0,10.0,14.21,69,54.05,0
64.0,Male,57,South,Credit Card,2,3.0,6.2,246,46.33,1
40.0,Female,39,West,Credit Card,4,10.0,5.98,63,55.32,0
66.0,Female,19,East,PayPal,0,1.0,9.58,237,31.47,1
26.0,Female,6,North,Debit Card,4,2.0,11.45,331,28.72,1
52.0,Male,43,North,PayPal,0,2.0,9.13,363,41.6,1
37.0,Male,29,North,Credit Card,2,7.0,14.77,19,51.94,0
66.0,Male,43,North,Credit Card,0,4.0,7.93,231,45.25,0
59.0,Male,39,North,PayPal,1,10.0,15.56,229,64.88,0
52.0,Male,2,North,PayPal,2,9.0,16.6,358,48.73,1
67.0,Female,19,West,Credit Card,1,2.0,6.86,127,31.82,1
35.0,Male,4,East,PayPal,4,9.0,14.76,146,45.59,0
34.0,Male,58,West,Credit Card,2,6.0,19.42,329,59.37,1
20.0,Male,49,East,Debit Card,1,8.0,18.64,243,64.14,0
52.0,Male,37,South,Debit Card,6,8.0,13.86,41,48.66,1
55.0,Female,28,West,PayPal,1,9.0,5.78,161,51.36,0
30.0,Female,30,North,Debit Card,3,8.0,16.22,338,56.27,1
64.0,Female,7,South,PayPal,2,6.0,12.17,77,40.92,0
42.0,Male,9,South,Debit Card,0,8.0,15.82,168,51.56,0
26.0,Female,25,East,Debit Card,4,8.0,17.14,284,50.96,0
21.0,Male,33,West,Debit Card,3,2.0,12.86,110,36.73,1
31.0,Male,1,West,Credit Card,0,2.0,8.95,195,29.29,1
54.0,Male,51,South,Debit Card,0,1.0,7.12,228,41.49,1
28.0,Male,18,West,PayPal,3,2.0,18.0,21,37.72,1
20.0,Female,28,South,Credit Card,2,3.0,10.77,130,37.83,1
45.0,Male,11,North,PayPal,1,4.0,10.01,262,37.91,0
26.0,Male,1,East,PayPal,3,4.0,12.17,261,32.81,0
20.0,Female,13,East,Credit Card,1,2.0,19.95,175,37.07,1
42.0,Female,37,East,Credit Card,1,6.0,16.06,299,51.03,0
51.0,Female,20,West,PayPal,2,1.0,17.76,96,36.2,1
59.0,Female,52,West,Debit Card,2,2.0,8.8,40,42.16,1
26.0,Male,3,West,Credit Card,2,9.0,7.03,209,44.57,0
32.0,Male,18,South,PayPal,1,2.0,11.95,142,34.95,1
57.0,Female,41,East,PayPal,4,6.0,15.77,258,52.01,0
42.0,Male,14,North,Credit Card,1,4.0,7.54,167,35.73,0
22.0,Female,31,North,PayPal,0,6.0,6.95,191,47.15,0
28.0,Male,27,South,Credit Card,3,2.0,14.22,319,35.89,1
51.0,Female,17,South,Debit Card,0,2.0,8.45,119,34.64,1
32.0,Female,46,South,PayPal,3,3.0,5.77,350,40.79,1
55.0,Male,29,South,Debit Card,3,3.0,15.21,335,39.32,1
25.0,Male,36,East,Debit Card,3,7.0,13.12,129,52.74,0
22.0,Female,37,East,Credit Card,1,8.0,14.71,145,56.8,0
65.0,Female,26,West,Credit Card,2,7.0,9.13,54,48.65,0
35.0,Male,17,North,Credit Card,0,3.0,17.02,124,40.24,1
23.0,Male,22,South,PayPal,0,7.0,15.78,167,52.33,0
65.0,Male,2,North,Credit Card,2,2.0,14.42,143,32.44,1
45.0,Male,22,West,Debit Card,3,3.0,17.84,276,39.67,1
34.0,Male,36,West,PayPal,1,2.0,18.78,277,44.75,1
67.0,Male,6,East,Debit Card,1,8.0,7.53,304,44.46,1
57.0,Female,52,West,PayPal,0,2.0,15.3,322,48.73,1
62.0,Male,21,South,Credit Card,3,4.0,19.44,115,42.63,0
49.0,Female,13,West,Credit Card,2,4.0,9.65,272,35.72,0
46.0,Male,54,East,PayPal,2,8.0,5.23,168,56.15,0
68.0,Male,37,East,Debit Card,0,1.0,16.02,277,42.17,1
20.0,Male,55,South,PayPal,3,9.0,5.1,357,58.5,1
57.0,Female,25,West,Debit Card,2,6.0,18.09,264,50.39,0
51.0,Male,26,South,Debit Card,3,4.0,5.84,250,38.98,0
57.0,Female,55,North,PayPal,2,6.0,14.79,255,55.97,0
30.0,Female,20,South,Debit Card,3,9.0,8.05,58,48.73,0
62.0,Male,33,South,PayPal,0,4.0,18.47,5,48.03,0
50.0,Female,14,East,Debit Card,3,8.0,16.19,111,49.26,0
23.0,Female,56,West,PayPal,2,1.0,10.11,286,42.73,1
41.0,Female,36,North,Credit Card,4,6.0,9.26,351,44.55,1
36.0,Female,17,North,Debit Card,2,5.0,16.04,265,42.85,0
33.0,Female,21,West,Credit Card,4,3.0,17.55,249,37.3,1
57.0,Female,46,West,PayPal,4,4.0,15.74,95,45.36,0
45.0,Male,16,South,Credit Card,2,8.0,14.6,351,49.66,1
50.0,Female,46,East,PayPal,2,10.0,8.42,297,59.46,0
65.0,Female,16,East,Debit Card,3,2.0,17.79,307,35.25,1
58.0,Female,56,East,PayPal,2,8.0,16.24,185,62.79,0
30.0,Male,20,West,PayPal,2,7.0,12.76,229,47.87,0
60.0,Male,29,East,Debit Card,3,1.0,12.67,317,34.38,1
42.0,Female,8,West,Debit Card,2,7.0,17.42,119,45.4,0
59.0,Male,24,West,PayPal,2,3.0,16.13,234,39.61,1
53.0,Male,3,East,Debit Card,2,2.0,17.84,282,33.08,1
44.0,Female,25,North,Credit Card,4,1.0,12.61,202,31.37,1
55.0,Female,19,North,PayPal,4,7.0,14.37,262,46.71,0
22.0,Female,2,East,PayPal,2,6.0,8.48,317,39.36,1
60.0,Female,15,East,Debit Card,4,10.0,11.66,161,50.44,0
62.0,Female,22,West,PayPal,2,8.0,14.31,244,49.87,0
68.0,Female,10,West,Debit Card,2,6.0,18.73,94,45.31,0
48.0,Male,18,East,PayPal,6,7.0,5.24,40,38.25,1
40.0,Female,22,West,Credit Card,1,6.0,8.19,280,45.03,0
59.0,Male,46,East,PayPal,0,7.0,8.52,92,56.22,0
49.0,Male,27,West,Debit Card,1,9.0,9.23,38,53.01,0
47.0,Female,33,West,PayPal,0,6.0,18.28,364,51.66,1
48.0,Female,26,West,Debit Card,4,1.0,8.62,64,29.4,1
35.0,Male,13,East,PayPal,3,5.0,17.96,343,42.64,1
53.0,Male,27,West,PayPal,2,4.0,14.48,363,40.95,1
19.0,Male,57,West,Debit Card,1,9.0,8.28,201,62.55,0
31.0,Female,14,East,Debit Card,2,1.0,10.42,307,31.09,1
30.0,Male,24,North,Credit Card,3,4.0,16.85,262,42.7,0
46.0,Female,3,West,Debit Card,4,1.0,16.08,175,27.62,1
29.0,Female,47,West,PayPal,1,3.0,13.65,177,47.56,1
56.0,Female,51,South,Debit Card,0,4.0,7.17,85,47.22,0
49.0,Male,30,South,Credit Card,0,5.0,9.61,182,46.71,0
30.0,Female,35,East,Debit Card,2,6.0,16.57,36,50.31,0
63.0,Male,48,East,PayPal,2,1.0,14.71,345,41.73,1
44.0,Female,14,South,Debit Card,0,10.0,8.96,99,50.78,0
66.0,Male,12,West,Debit Card,0,10.0,8.19,226,52.36,0
58.0,Male,28,North,Debit Card,0,4.0,6.96,37,41.44,0
34.0,Female,44,South,Debit Card,0,4.0,8.63,273,48.92,0
57.0,Female,29,South,Credit Card,2,1.0,7.37,272,31.88,1
48.0,Female,43,East,PayPal,3,2.0,14.26,186,41.16,1
51.0,Male,17,West,Debit Card,2,10.0,13.98,49,54.61,0
41.0,Female,40,North,PayPal,2,5.0,13.79,94,48.4,0
62.0,Female,49,South,Credit Card,3,2.0,14.63,307,44.13,1
52.0,Male,21,North,PayPal,2,3.0,17.22,226,38.02,1
65.0,Female,57,North,PayPal,3,9.0,18.7,5,66.49,0
23.0,Male,23,South,Credit Card,3,5.0,8.46,353,40.02,1
36.0,Female,20,North,Debit Card,3,1.0,13.82,174,33.11,1
47.0,Male,11,East,PayPal,2,5.0,6.18,183,33.74,0
24.0,Male,57,West,PayPal,0,3.0,6.8,73,45.56,1
27.0,Female,57,West,Debit Card,4,1.0,14.82,145,41.92,1
58.0,Male,34,West,Debit Card,1,3.0,12.3,152,43.16,1
49.0,Female,10,East,PayPal,2,6.0,16.37,56,43.23,0
51.0,Female,10,East,Credit Card,3,10.0,11.39,183,50.68,0
45.0,Male,43,East,Debit Card,5,5.0,6.91,122,43.84,1
32.0,Female,6,West,Debit Card,1,1.0,18.08,244,32.81,1
47.0,Male,36,North,Credit Card,2,2.0,6.24,204,36.62,1
54.0,Male,24,East,PayPal,2,5.0,7.83,79,41.31,0
46.0,Male,12,South,Debit Card,3,9.0,9.15,16,46.46,0
39.0,Male,43,East,PayPal,3,5.0,19.93,126,51.71,0
67.0,Female,57,East,PayPal,1,9.0,17.62,79,66.47,0
21.0,Female,45,North,Debit Card,3,10.0,12.3,277,61.5,0
34.0,Female,6,South,Credit Card,1,4.0,16.95,305,38.86,1
34.0,Female,50,North,Debit Card,2,1.0,18.94,106,45.54,1
27.0,Female,22,East,Credit Card,0,6.0,15.27,230,49.44,0
18.0,Female,41,East,PayPal,1,9.0,14.32,134,59.57,0
39.0,Male,24,East,Credit Card,4,5.0,16.37,81,42.86,0
43.0,Female,25,South,PayPal,1,8.0,13.41,360,52.6,1
67.0,Female,26,West,Debit Card,3,9.0,9.79,175,52.09,0
31.0,Female,8,West,Debit Card,0,10.0,13.37,164,54.66,0
64.0,Male,51,North,PayPal,1,10.0,5.27,125,62.46,0
29.0,Male,48,East,PayPal,2,1.0,16.34,23,42.83,1
69.0,Male,54,North,Credit Card,2,10.0,17.54,212,67.7,0
29.0,Male,35,North,Debit Card,1,7.0,14.26,252,53.92,0
24.0,Male,42,West,Credit Card,2,6.0,7.65,96,48.89,0
28.0,Female,46,South,Credit Card,4,9.0,14.87,57,58.07,0
50.0,Male,36,South,Credit Card,1,4.0,10.01,234,44.43,0
23.0,Female,58,South,Debit Card,4,3.0,10.64,358,46.5,1
64.0,Male,12,West,Debit Card,3,5.0,7.34,326,35.36,1
32.0,Female,38,North,PayPal,3,4.0,17.53,65,45.8,0
49.0,Female,11,East,Credit Card,1,2.0,12.64,293,34.15,1
68.0,Male,12,East,Debit Card,3,3.0,13.36,324,32.76,1
43.0,Male,39,South,Debit Card,1,1.0,6.0,135,102.44,1
51.0,Female,7,North,Credit Card,1,2.0,7.42,308,28.39,1
63.0,Female,11,West,PayPal,0,8.0,5.45,130,47.21,0
46.0,Male,52,West,Credit Card,3,10.0,14.51,250,64.98,0
21.0,Female,31,West,PayPal,3,2.0,8.16,57,33.6,1
30.0,Male,18,North,Debit Card,1,1.0,19.3,81,38.3,1
56.0,Female,58,West,Credit Card,3,8.0,13.78,120,60.25,0
46.0,Female,24,West,Debit Card,4,8.0,11.5,27,46.72,0
28.0,Male,31,West,Debit Card,1,8.0,19.97,61,58.58,0
69.0,Female,55,South,Debit Card,2,3.0,16.33,136,48.75,1
49.0,Male,41,North,PayPal,0,6.0,14.32,97,54.98,0
19.0,Female,10,West,PayPal,2,4.0,13.82,149,37.68,0
64.0,Female,2,South,Debit Card,0,7.0,12.56,227,42.87,0
31.0,Male,38,North,Debit Card,1,8.0,8.86,277,55.6,0
37.0,Male,15,West,Credit Card,3,10.0,8.4,307,48.84,1
39.0,Male,3,South,PayPal,3,6.0,13.24,335,39.69,1
28.0,Male,43,North,Credit Card,2,10.0,6.05,228,58.65,0
20.0,Male,6,North,Credit Card,0,8.0,13.41,249,47.4,0
34.0,Female,3,South,Debit Card,2,7.0,18.8,258,45.73,0
61.0,Male,56,West,PayPal,1,10.0,18.71,314,69.08,1
46.0,Female,15,West,Debit Card,4,10.0,6.61,236,49.25,0
38.0,Female,45,South,PayPal,1,7.0,13.75,20,58.32,0
64.0,Male,52,East,Debit Card,4,3.0,17.73,345,47.45,1
33.0,Female,28,West,Credit Card,0,3.0,19.32,138,45.16,1
54.0,Female,10,South,Debit Card,1,9.0,17.91,189,52.96,0
37.0,Female,38,North,Credit Card,0,7.0,15.16,105,56.11,0
23.0,Female,47,North,Debit Card,1,1.0,8.01,98,39.65,1
36.0,Female,57,South,PayPal,1,3.0,6.09,270,46.88,1
22.0,Female,50,East,Debit Card,5,1.0,5.71,153,35.59,1
20.0,Female,50,South,Debit Card,1,6.0,14.18,218,55.91,0
18.0,Female,7,North,Debit Card,1,2.0,5.54,21,27.27,1
55.0,Male,15,North,PayPal,0,7.0,16.09,272,49.64,0
32.0,Female,18,West,Debit Card,3,8.0,15.69,202,51.2,0
51.0,Male,18,East,PayPal,2,6.0,6.19,160,39.54,0
52.0,Female,52,South,Debit Card,2,5.0,18.6,64,55.74,0
66.0,Female,41,North,Credit Card,2,10.0,12.83,84,60.92,0
42.0,Female,24,North,Debit Card,3,4.0,18.57,73,42.0,0
41.0,Female,2,North,Credit Card,1,9.0,18.52,60,51.56,0
29.0,Male,40,South,PayPal,1,8.0,7.96,354,56.34,1
35.0,Male,20,South,PayPal,1,5.0,10.71,147,43.0,0
33.0,Female,26,West,Debit Card,3,8.0,12.56,158,50.38,0
44.0,Female,7,West,PayPal,0,7.0,18.93,47,47.73,0
25.0,Male,38,North,Credit Card,3,7.0,8.12,289,49.05,0
63.0,Male,30,West,PayPal,3,8.0,15.33,210,53.0,0
42.0,Female,42,North,Credit Card,0,1.0,19.84,21,42.66,1
34.0,Female,5,East,Debit Card,3,3.0,14.98,351,34.28,1
46.0,Male,11,North,Debit Card,4,4.0,6.03,319,30.28,1
25.0,Female,1,East,Debit Card,1,6.0,13.83,231,40.83,0
32.0,Male,34,East,Credit Card,3,10.0,7.7,298,55.98,0
44.0,Female,56,West,Debit Card,2,10.0,5.46,105,63.44,0
63.0,Female,1,West,Debit Card,1,9.0,10.02,126,45.82,0
69.0,Male,2,South,PayPal,1,6.0,16.83,68,43.89,0
24.0,Male,21,West,Debit Card,0,9.0,10.61,26,52.86,0
20.0,Female,20,West,PayPal,2,9.0,15.99,161,54.45,0
46.0,Female,23,South,PayPal,1,6.0,5.24,108,43.74,0
61.0,Female,21,South,Debit Card,4,5.0,5.22,289,33.36,0
41.0,Female,24,West,Debit Card,1,3.0,5.44,305,34.61,1
20.0,Male,4,South,Credit Card,1,5.0,8.29,84,36.18,0
37.0,Female,12,North,Credit Card,2,3.0,10.61,41,31.42,1
32.0,Female,20,East,PayPal,3,10.0,19.79,36,57.42,0
42.0,Male,18,West,Credit Card,5,10.0,10.32,351,49.47,1
47.0,Female,1,West,Credit Card,1,1.0,5.83,234,24.82,1
31.0,Female,30,North,Debit Card,2,6.0,7.92,242,46.01,0
34.0,Female,24,West,Debit Card,3,2.0,15.49,20,35.06,1
61.0,Female,14,East,Debit Card,3,3.0,16.85,343,37.29,1
53.0,Female,5,North,Credit Card,0,9.0,7.02,171,46.54,0
55.0,Female,24,West,PayPal,3,4.0,17.86,356,43.34,1
65.0,Male,31,West,Credit Card,2,8.0,8.15,329,51.21,1
39.0,Female,55,North,Credit Card,0,8.0,14.65,232,63.58,0
19.0,Female,13,East,Debit Card,3,6.0,12.74,16,41.03,0
25.0,Male,24,East,Credit Card,1,2.0,7.93,301,35.06,1
28.0,Female,13,North,Credit Card,4,4.0,14.53,165,36.75,0
30.0,Female,24,West,Debit Card,0,4.0,5.65,269,40.35,0
34.0,Female,54,East,Credit Card,3,2.0,19.9,179,46.74,1
25.0,Female,26,North,Credit Card,3,9.0,5.4,258,49.45,0
38.0,Male,2,East,PayPal,3,2.0,5.75,76,24.55,1
47.0,Male,38,South,PayPal,2,5.0,17.47,353,50.55,1
35.0,Male,46,East,PayPal,1,4.0,8.86,87,46.11,0
63.0,Female,1,South,Debit Card,3,6.0,12.08,315,36.54,1
64.0,Female,49,West,PayPal,1,4.0,5.27,14,46.64,0
48.0,Male,11,South,Credit Card,3,9.0,6.18,359,44.76,1
62.0,Female,29,East,PayPal,3,10.0,16.78,354,59.01,1
42.0,Female,37,South,Debit Card,1,4.0,17.76,9,49.49,0
50.0,Male,17,North,Debit Card,2,1.0,7.01,24,29.09,1
55.0,Male,58,West,Debit Card,1,6.0,11.83,112,55.6,0
25.0,Male,39,East,Debit Card,3,4.0,16.58,217,45.78,0
28.0,Female,42,East,Debit Card,4,5.0,6.75,228,42.71,0
39.0,Female,28,South,Credit Card,4,8.0,12.54,32,50.37,0
41.0,Male,43,South,PayPal,4,6.0,11.6,170,50.39,0
58.0,Female,3,West,Debit Card,1,1.0,17.56,231,31.6,1
34.0,Female,52,East,Debit Card,0,9.0,12.44,70,64.29,0
29.0,Female,10,East,Credit Card,0,1.0,6.6,111,28.58,1
63.0,Female,59,East,Credit Card,4,2.0,7.22,89,40.61,1
49.0,Female,42,West,Debit Card,3,1.0,5.7,2,34.08,1
32.0,Female,14,North,Credit Card,0,8.0,7.93,56,49.07,0
39.0,Female,47,East,Debit Card,2,2.0,14.75,271,43.26,1
37.0,Female,30,West,Debit Card,1,8.0,14.32,32,54.43,0
50.0,Female,32,North,Debit Card,6,9.0,10.8,270,51.2,1
27.0,Male,32,North,PayPal,1,5.0,8.25,190,47.1,0
57.0,Female,42,North,PayPal,2,3.0,18.88,210,48.45,1
49.0,Female,32,North,Debit Card,0,1.0,12.72,308,39.75,1
67.0,Female,26,West,Credit Card,1,8.0,12.22,22,51.86,0
19.0,Female,1,North,PayPal,2,5.0,10.76,206,34.46,0
50.0,Male,56,South,Credit Card,1,7.0,17.81,34,61.34,0
50.0,Female,58,South,PayPal,0,5.0,17.94,342,59.78,1
58.0,Female,42,South,Debit Card,1,4.0,8.49,56,47.27,0
30.0,Male,2,South,PayPal,3,5.0,6.42,240,33.06,0
50.0,Male,30,West,PayPal,1,6.0,11.39,80,47.43,0
30.0,Male,56,West,Credit Card,3,10.0,5.03,40,60.6,0
43.0,Female,7,East,Credit Card,1,9.0,14.29,279,49.08,0
39.0,Female,52,North,Debit Card,0,10.0,16.64,256,69.84,0
56.0,Female,27,North,Debit Card,4,2.0,19.14,110,37.45,1
55.0,Male,22,East,Credit Card,1,1.0,19.1,232,37.44,1
56.0,Female,34,South,Debit Card,3,8.0,5.48,82,49.64,0
43.0,Male,46,West,Credit Card,1,4.0,15.68,174,49.74,0
67.0,Female,1,East,PayPal,4,8.0,7.81,278,40.05,0
51.0,Male,20,West,Credit Card,1,4.0,11.26,40,39.33,0
59.0,Female,53,North,Credit Card,2,5.0,18.75,30,55.49,0
61.0,Male,19,North,PayPal,4,7.0,5.64,255,41.61,0
66.0,Female,36,North,Credit Card,2,6.0,17.03,240,53.29,0
57.0,Male,40,South,PayPal,2,1.0,7.05,183,36.78,1
28.0,Female,45,West,Credit Card,1,6.0,7.65,184,51.06,0
20.0,Male,4,East,PayPal,2,3.0,12.16,42,31.83,1
23.0,Male,9,West,Credit Card,1,9.0,10.93,127,49.24,0
26.0,Female,41,East,PayPal,3,3.0,12.29,82,41.82,1
56.0,Female,12,East,Debit Card,1,10.0,9.35,192,53.31,0
48.0,Male,42,East,Credit Card,0,8.0,7.59,1,55.98,0
58.0,Male,39,South,Credit Card,4,9.0,11.77,207,54.86,0
67.0,Female,9,West,Credit Card,1,7.0,14.02,197,44.08,0
29.0,Male,6,North,Debit Card,2,10.0,8.99,283,47.69,0
67.0,Female,47,West,Credit Card,2,7.0,13.41,169,56.4,0
45.0,Male,7,East,Credit Card,1,4.0,14.35,186,37.29,0
37.0,Female,16,West,Debit Card,3,6.0,8.1,122,39.76,0
64.0,Male,5,South,PayPal,4,10.0,17.39,224,50.13,0
24.0,Male,16,West,Credit Card,1,2.0,14.23,127,35.33,1
28.0,Female,1,South,Credit Card,1,4.0,14.69,166,37.13,0
37.0,Male,51,North,Credit Card,4,8.0,12.47,122,55.43,0
33.0,Female,37,South,Credit Card,4,4.0,18.64,322,44.47,1
21.0,Female,39,East,Credit Card,1,10.0,15.41,220,62.91,0
23.0,Male,19,East,Credit Card,2,4.0,10.73,279,37.3,0
39.0,Male,54,East,PayPal,3,4.0,8.58,148,44.99,0
43.0,Male,37,North,PayPal,2,10.0,6.07,292,55.24,0
20.0,Female,17,South,Credit Card,3,9.0,7.48,247,47.5,0
59.0,Female,22,West,Debit Card,8,7.0,11.1,11,40.7,1
31.0,Female,8,West,PayPal,2,3.0,18.48,284,38.33,1
28.0,Male,33,West,PayPal,1,4.0,7.56,45,42.58,0
35.0,Female,2,West,Credit Card,1,1.0,11.38,124,27.83,1
29.0,Male,30,East,PayPal,0,3.0,19.41,247,45.95,1
40.0,Male,47,South,PayPal,0,2.0,6.37,337,42.08,1
29.0,Male,20,East,Debit Card,2,10.0,13.91,159,57.64,0
42.0,Male,43,South,PayPal,3,6.0,19.25,292,54.27,0
68.0,Male,10,West,PayPal,1,8.0,17.84,291,51.13,0
36.0,Female,24,South,Credit Card,1,9.0,14.78,151,56.55,0
63.0,Male,56,West,Debit Card,2,1.0,8.31,285,42.17,1
53.0,Female,4,West,Credit Card,4,5.0,15.96,151,37.51,0
62.0,Female,37,West,Debit Card,2,7.0,19.68,124,55.91,0
46.0,Male,13,West,Debit Card,1,6.0,8.91,272,42.08,0
49.0,Female,25,South,PayPal,1,8.0,13.6,359,53.21,1
68.0,Female,13,East,Debit Card,1,8.0,15.36,340,51.65,1
35.0,Male,59,North,Debit Card,2,10.0,15.79,147,68.95,0
23.0,Female,24,West,Credit Card,2,8.0,13.81,218,53.73,0
35.0,Male,2,West,Debit Card,4,6.0,14.19,96,35.24,0
36.0,Male,48,East,Debit Card,3,6.0,9.59,50,50.13,0
54.0,Male,58,West,Credit Card,5,2.0,14.35,19,42.9,1
49.0,Female,19,East,Debit Card,3,5.0,13.79,113,40.57,0
58.0,Male,9,East,Debit Card,2,9.0,10.07,213,46.12,0
45.0,Male,35,East,Debit Card,3,5.0,10.21,134,45.4,0
27.0,Female,57,South,PayPal,2,6.0,12.35,291,56.65,0
68.0,Female,39,North,Credit Card,0,6.0,19.62,14,55.76,0
52.0,Male,10,West,PayPal,4,4.0,16.45,64,36.65,0
46.0,Male,1,East,Credit Card,3,4.0,17.78,163,36.95,0
50.0,Male,21,East,Credit Card,0,5.0,12.89,6,45.09,0
24.0,Male,9,East,Debit Card,1,5.0,8.06,355,38.32,1
29.0,Female,47,North,Credit Card,6,9.0,15.82,121,57.32,1
66.0,Male,15,East,Credit Card,1,4.0,11.32,153,39.81,0
47.0,Male,35,East,Credit Card,3,7.0,16.14,329,50.97,1
38.0,Female,57,North,PayPal,2,5.0,11.14,178,51.76,0
41.0,Male,41,South,Debit Card,0,8.0,7.6,258,54.4,0
37.0,Female,58,East,Credit Card,2,8.0,17.17,65,64.4,0
54.0,Male,22,West,Credit Card,3,10.0,8.88,357,52.89,1
45.0,Male,23,West,Debit Card,0,3.0,18.94,227,43.4,1
61.0,Female,7,West,Debit Card,1,9.0,14.86,199,51.34,0
67.0,Male,44,South,Credit Card,1,10.0,9.09,318,61.58,1
66.0,Female,25,South,Debit Card,1,1.0,13.91,193,34.86,1
68.0,Female,27,East,Debit Card,2,5.0,16.29,119,46.56,0
49.0,Female,41,North,PayPal,1,4.0,9.12,179,44.52,0
53.0,Female,55,South,Credit Card,4,6.0,6.64,110,51.76,0
51.0,Female,34,North,Credit Card,2,10.0,8.11,224,55.6,0
19.0,Male,49,East,PayPal,4,9.0,7.02,98,54.29,0
32.0,Male,33,North,Debit Card,1,6.0,18.32,319,52.03,1
51.0,Female,51,East,Credit Card,1,3.0,15.56,48,50.08,1
53.0,Male,6,West,PayPal,2,6.0,6.1,101,37.02,0
23.0,Male,37,South,PayPal,1,4.0,12.26,240,46.77,0
68.0,Female,41,South,PayPal,5,9.0,11.32,216,53.43,1
68.0,Male,29,East,Credit Card,3,3.0,11.7,136,39.14,1
29.0,Female,58,South,PayPal,1,1.0,6.69,6,42.35,1
20.0,Female,14,North,Credit Card,2,2.0,14.59,247,32.57,1
62.0,Female,36,West,Credit Card,6,8.0,8.16,324,46.72,1
35.0,Male,36,West,PayPal,1,4.0,6.16,197,39.91,0
57.0,Female,53,East,Credit Card,2,7.0,19.95,111,59.61,0
38.0,Male,15,West,Credit Card,4,2.0,9.04,288,28.91,1
32.0,Male,8,East,Debit Card,3,10.0,7.12,38,46.3,0
52.0,Female,36,East,Debit Card,0,10.0,17.33,185,65.86,0
43.0,Male,48,East,Debit Card,5,9.0,5.96,212,54.91,1
25.0,Male,21,East,Debit Card,0,7.0,6.58,255,46.4,0
53.0,Male,28,West,Debit Card,1,10.0,6.35,320,56.17,1
65.0,Female,4,East,PayPal,2,1.0,5.7,310,25.36,1
47.0,Female,16,North,PayPal,2,2.0,14.89,113,35.46,1
40.0,Female,22,East,Credit Card,4,9.0,13.82,270,51.51,0
59.0,Male,12,South,Credit Card,3,10.0,14.94,320,53.57,1
61.0,Female,16,North,Credit Card,2,7.0,12.59,175,46.96,0
31.0,Male,51,South,PayPal,2,3.0,17.26,310,47.82,1
31.0,Male,40,South,Debit Card,1,5.0,13.2,19,49.71,0
19.0,Female,38,South,PayPal,1,1.0,18.78,203,41.54,1
54.0,Male,42,North,PayPal,1,10.0,12.28,126,63.69,0
62.0,Female,18,North,Credit Card,3,4.0,11.53,255,38.59,0
31.0,Male,39,West,PayPal,3,9.0,13.47,152,56.47,0
56.0,Male,18,North,Debit Card,0,7.0,15.9,199,50.33,0
42.0,Male,1,South,Credit Card,0,2.0,16.26,199,34.55,1
56.0,Female,1,North,Debit Card,0,7.0,8.91,270,41.05,0
34.0,Female,4,South,Credit Card,0,10.0,10.55,218,49.63,0
42.0,Male,20,East,Credit Card,6,6.0,16.98,118,42.34,1
45.0,Male,10,North,PayPal,2,4.0,5.47,306,31.97,1
19.0,Male,23,West,PayPal,5,5.0,8.48,321,39.57,1
52.0,Female,41,North,PayPal,4,5.0,10.18,333,44.02,1
54.0,Male,34,North,Debit Card,1,7.0,15.07,320,53.21,1
57.0,Female,33,West,PayPal,2,4.0,7.61,84,42.0,0
53.0,Female,39,South,PayPal,2,8.0,7.64,326,52.33,1
62.0,Female,10,South,PayPal,2,5.0,8.06,187,37.1,0
40.0,Female,54,North,PayPal,2,9.0,16.53,329,63.35,1
