Customer_ID,Age,Gender,Subscription_Length,Region,Payment_Method,Support_Tickets_Raised,Satisfaction_Score,Discount_Offered,Last_Activity,Monthly_Spend,Churned
CUST001136,67.0,Male,12,East,Debit Card,1,8.0,13.37,79,47.62,0
CUST001137,31.0,Male,57,East,Debit Card,2,8.0,6.72,16,59.79,0
CUST001138,28.0,Female,43,South,PayPal,0,1.0,5.4,341,38.72,1
CUST001139,26.0,Female,28,East,Credit Card,2,6.0,15.19,59,48.78,0
CUST001140,51.0,Female,40,East,Debit Card,2,9.0,15.23,194,59.41,0
CUST001141,29.0,Male,7,East,PayPal,2,,14.01,125,51.81,0
CUST001142,52.0,Male,23,East,Credit Card,0,2.0,17.89,32,41.45,1
CUST001143,52.0,Male,21,South,PayPal,4,8.0,6.21,178,44.62,0
CUST001144,18.0,Female,34,East,PayPal,5,8.0,6.58,219,46.95,1
CUST001145,57.0,Female,11,East,PayPal,2,4.0,17.97,100,39.23,0
CUST001146,,Female,22,East,Credit Card,1,4.0,12.55,103,41.73,0
CUST001147,46.0,Male,42,North,Debit Card,1,5.0,9.1,118,47.52,0
CUST001148,25.0,Male,35,South,Debit Card,2,10.0,16.07,243,61.81,0
CUST001149,28.0,Female,52,North,PayPal,1,7.0,18.42,119,60.46,0
CUST001150,58.0,Male,29,North,PayPal,2,1.0,15.34,7,37.47,1
CUST001151,54.0,Female,42,South,Credit Card,3,9.0,16.88,10,60.92,0
CUST001152,31.0,Male,28,North,PayPal,2,3.0,9.24,316,38.06,1
CUST001153,47.0,Male,59,North,PayPal,2,,9.33,281,50.55,0
CUST001154,52.0,Female,18,North,PayPal,1,7.0,17.96,42,51.31,0
CUST001155,38.0,Male,14,South,Debit Card,5,5.0,14.22,47,36.35,1
CUST001156,54.0,Male,18,East,PayPal,0,5.0,8.51,96,43.89,0
CUST001157,22.0,Female,28,West,Debit Card,3,1.0,12.86,246,33.47,1
CUST001158,36.0,Female,24,West,Credit Card,0,2.0,15.29,224,40.54,1
CUST001159,31.0,Male,8,South,Credit Card,2,5.0,8.28,114,37.36,0
CUST001160,,Female,42,West,Debit Card,3,2.0,14.82,32,38.92,1
CUST001161,21.0,Male,54,South,Debit Card,2,1.0,5.63,330,38.46,1
CUST001162,42.0,Female,45,South,Debit Card,2,10.0,9.56,153,61.72,0
CUST001163,62.0,Male,53,West,Debit Card,2,3.0,15.11,217,48.62,1
CUST001164,59.0,Male,8,North,PayPal,3,1.0,7.24,246,25.61,1
CUST001165,42.0,Female,4,East,Debit Card,2,10.0,8.33,272,48.06,0
CUST001166,35.0,Male,27,West,Debit Card,0,8.0,18.19,350,58.42,1
CUST001167,57.0,Male,36,West,Debit Card,1,8.0,15.11,261,57.27,0
CUST001168,25.0,Female,5,West,PayPal,4,8.0,12.48,7,44.36,0
CUST001169,56.0,Female,33,West,PayPal,2,,8.16,205,48.1,0
CUST001170,57.0,Male,49,South,PayPal,2,7.0,10.12,264,54.73,0
CUST001171,31.0,Female,34,South,Credit Card,1,2.0,13.61,289,40.21,1
CUST001172,49.0,Female,30,East,PayPal,1,9.0,7.33,318,54.35,1
CUST001173,68.0,Male,8,East,Debit Card,2,7.0,12.23,202,43.34,0
CUST001174,55.0,Male,39,West,PayPal,1,5.0,11.13,116,48.34,0
CUST001175,50.0,Female,47,West,PayPal,1,,12.15,212,48.27,0
CUST001176,40.0,Female,26,West,Debit Card,3,8.0,6.58,160,47.03,0
CUST001177,32.0,Female,57,East,PayPal,3,5.0,6.6,129,49.29,0
CUST001178,50.0,Male,37,West,Credit Card,1,6.0,19.46,347,52.61,1
CUST001179,,Male,34,North,PayPal,3,4.0,19.69,148,44.14,0
CUST001180,34.0,Male,7,East,Credit Card,3,2.0,11.39,311,29.25,1
CUST001181,50.0,Male,40,North,Credit Card,2,7.0,16.83,78,52.75,0
CUST001182,64.0,Male,28,West,Credit Card,1,2.0,14.84,262,39.43,1
CUST001183,19.0,Male,39,South,Debit Card,3,7.0,6.75,52,48.6,0
CUST001184,31.0,Male,39,North,PayPal,2,7.0,9.45,258,52.07,0
CUST001185,57.0,Female,28,East,Credit Card,2,1.0,9.7,221,32.68,1
CUST001186,,Female,14,North,Credit Card,2,,13.94,39,55.34,0
CUST001187,68.0,Male,53,East,PayPal,3,10.0,13.7,248,65.0,0
CUST001188,56.0,Male,50,West,Debit Card,1,3.0,18.85,288,49.21,1
CUST001189,68.0,Male,38,North,Debit Card,3,3.0,16.85,254,43.44,1
CUST001190,23.0,Female,4,South,Credit Card,1,,17.85,116,45.45,0
CUST001191,23.0,Male,42,North,Debit Card,5,3.0,18.37,197,42.59,1
CUST001192,20.0,Female,18,South,PayPal,2,9.0,17.02,214,53.96,0
CUST001193,24.0,Female,44,East,Debit Card,1,5.0,9.99,92,50.9,0
CUST001194,68.0,Female,48,West,PayPal,2,6.0,8.23,32,50.57,0
CUST001195,25.0,Female,25,West,Credit Card,2,6.0,13.58,93,48.01,0
CUST001196,59.0,Female,7,South,PayPal,1,8.0,15.34,232,47.66,0
CUST001197,69.0,Male,38,East,Credit Card,0,10.0,10.8,131,58.91,0
CUST001198,32.0,Male,28,West,PayPal,2,3.0,17.73,318,43.59,1
CUST001199,64.0,Female,5,East,PayPal,3,9.0,19.41,223,50.54,0
CUST001200,46.0,Male,3,South,Debit Card,1,7.0,13.54,13,44.47,0
CUST001201,50.0,Female,44,South,PayPal,2,,11.85,326,50.63,1
CUST001202,69.0,Female,31,North,Credit Card,4,,17.64,21,34.81,1
CUST001203,47.0,Male,47,West,PayPal,2,4.0,5.36,14,45.53,0
CUST001204,,Male,42,West,Credit Card,2,5.0,6.94,345,46.41,1
CUST001205,44.0,Male,58,North,Credit Card,2,2.0,17.68,327,48.72,1
CUST001206,53.0,Male,20,South,PayPal,2,1.0,15.98,107,34.31,1
CUST001207,46.0,Male,19,South,Debit Card,3,2.0,11.24,128,34.23,1
CUST001208,55.0,Female,48,South,PayPal,2,8.0,18.33,32,61.89,0
CUST001209,50.0,Male,11,South,PayPal,1,10.0,10.27,169,51.76,0
CUST001210,54.0,Male,40,East,Debit Card,2,6.0,14.51,288,50.45,0
CUST001211,,Male,3,West,Credit Card,2,,14.52,81,51.35,0
CUST001212,50.0,Female,23,West,PayPal,1,2.0,7.76,182,33.66,1
CUST001213,21.0,Male,7,South,Debit Card,2,9.0,9.27,358,45.65,1
CUST001214,39.0,Female,23,South,Debit Card,0,8.0,18.74,190,57.59,0
CUST001215,19.0,Male,7,South,Credit Card,4,4.0,7.75,255,32.05,0
CUST001216,27.0,Male,46,West,Debit Card,3,10.0,7.6,341,59.39,1
CUST001217,22.0,Female,34,West,Credit Card,2,7.0,12.19,299,50.16,0
CUST001218,27.0,Male,42,South,PayPal,5,3.0,6.38,166,39.08,1
CUST001219,50.0,Male,19,East,Debit Card,4,6.0,18.42,256,46.14,0
CUST001220,55.0,Female,58,North,PayPal,2,3.0,6.5,198,45.45,1
CUST001221,30.0,Male,9,North,Debit Card,1,10.0,14.25,213,53.11,0
CUST001222,,Female,48,North,Debit Card,0,3.0,10.1,45,47.03,1
CUST001223,64.0,Female,51,West,PayPal,0,,17.06,302,65.85,1
CUST001224,53.0,Female,18,West,Debit Card,2,6.0,13.85,360,47.14,1
CUST001225,62.0,Female,41,North,PayPal,0,8.0,10.82,13,57.32,0
CUST001226,41.0,Female,48,North,PayPal,4,4.0,19.76,52,48.41,0
CUST001227,69.0,Male,45,East,Credit Card,1,4.0,5.99,265,46.88,0
CUST001228,32.0,Male,42,West,PayPal,2,8.0,13.67,325,56.47,1
CUST001229,46.0,Male,25,West,Credit Card,3,,19.84,43,52.11,0
CUST001230,25.0,Female,52,North,PayPal,2,5.0,15.36,7,54.06,0
CUST001231,22.0,Female,14,East,Debit Card,5,2.0,16.1,230,31.19,1
CUST001232,46.0,Female,44,East,PayPal,1,6.0,5.48,44,48.77,0
CUST001233,64.0,Female,25,North,Debit Card,0,1.0,5.32,172,32.61,1
CUST001234,21.0,Male,19,North,Credit Card,3,7.0,5.54,102,41.2,0
CUST001235,29.0,Male,39,West,Debit Card,2,9.0,19.88,223,61.72,0
CUST001236,62.0,Female,55,North,PayPal,3,,19.69,68,56.02,0
CUST001237,19.0,Female,15,South,Debit Card,2,5.0,10.02,122,41.33,0
CUST001238,44.0,Male,16,East,Credit Card,0,7.0,9.36,77,45.89,0
CUST001239,48.0,Female,27,North,Debit Card,2,,7.19,300,41.54,0
CUST001240,68.0,Female,40,South,Debit Card,1,10.0,9.94,296,60.25,0
CUST001241,68.0,Female,10,East,PayPal,3,4.0,10.55,205,34.95,0
CUST001242,53.0,Male,4,South,PayPal,3,1.0,16.22,318,26.69,1
CUST001243,,Male,51,South,Debit Card,1,6.0,17.99,171,57.17,0
CUST001244,43.0,Female,19,North,Credit Card,0,9.0,16.2,218,54.61,0
CUST001245,,Male,28,East,Debit Card,3,,14.7,305,40.71,1
CUST001246,44.0,Female,21,South,Credit Card,1,10.0,16.49,193,57.68,0
CUST001247,22.0,Female,59,West,Credit Card,6,4.0,16.08,333,50.21,1
CUST001248,37.0,Male,47,East,Credit Card,2,5.0,12.14,153,50.62,0
CUST001249,28.0,Female,14,West,Debit Card,1,6.0,10.04,41,43.08,0
CUST001250,27.0,Female,33,North,Credit Card,2,3.0,9.24,23,40.97,1
CUST001251,57.0,Male,48,West,Debit Card,2,9.0,15.19,186,62.48,0
CUST001252,,Female,10,East,Credit Card,0,1.0,19.39,216,35.67,1
CUST001253,23.0,Female,19,South,Credit Card,3,6.0,13.72,43,43.49,0
CUST001254,25.0,Female,30,South,Debit Card,1,6.0,18.69,361,51.51,1
CUST001255,40.0,Male,22,East,PayPal,2,8.0,5.21,113,45.49,0
CUST001256,64.0,Female,3,South,PayPal,2,5.0,16.92,231,38.86,0
CUST001257,43.0,Male,37,West,Debit Card,3,9.0,17.8,110,58.62,0
CUST001258,63.0,Female,41,South,Debit Card,1,9.0,14.46,138,61.17,0
CUST001259,60.0,Female,18,South,PayPal,1,2.0,19.01,105,38.67,1
CUST001260,29.0,Female,11,West,PayPal,2,5.0,13.85,316,39.96,1
CUST001261,43.0,Female,48,West,PayPal,1,7.0,8.61,140,54.09,0
CUST001262,30.0,Male,2,West,Debit Card,3,2.0,8.24,255,26.52,1
CUST001263,57.0,Male,12,North,Credit Card,1,7.0,13.34,349,46.07,1
CUST001264,35.0,Female,54,West,Debit Card,4,9.0,18.6,75,63.55,0
CUST001265,42.0,Female,6,West,PayPal,0,8.0,6.09,233,42.93,0
CUST001266,50.0,Female,43,North,Credit Card,2,10.0,14.07,212,62.87,0
CUST001267,64.0,Female,59,South,Debit Card,5,9.0,16.55,58,63.22,1
CUST001268,,Female,40,West,PayPal,3,4.0,6.73,38,42.38,0
CUST001269,60.0,Female,44,East,Debit Card,3,,6.75,262,52.78,0
CUST001270,29.0,Female,29,West,Credit Card,2,9.0,10.49,212,54.96,0
CUST001271,61.0,Female,59,West,PayPal,4,10.0,9.11,138,61.18,0
CUST001272,53.0,Male,30,North,Debit Card,3,,7.97,282,34.3,1
CUST001273,65.0,Male,2,East,Credit Card,0,10.0,7.98,58,49.4,0
CUST001274,21.0,Male,9,South,Credit Card,1,3.0,6.96,273,33.52,1
CUST001275,22.0,Female,47,South,Debit Card,6,1.0,14.16,53,34.46,1
CUST001276,54.0,Female,2,East,Credit Card,4,,15.32,206,24.9,1
CUST001277,25.0,Female,29,West,PayPal,5,10.0,15.54,5,57.22,1
CUST001278,59.0,Male,33,North,Credit Card,3,6.0,12.99,323,45.36,1
CUST001279,,Female,10,East,Debit Card,3,1.0,19.29,107,32.36,1
CUST001280,45.0,Male,34,East,PayPal,0,5.0,18.21,243,51.1,0
CUST001281,48.0,Female,44,South,Credit Card,2,6.0,19.36,148,55.73,0
CUST001282,26.0,Male,55,North,Credit Card,2,9.0,10.83,179,63.43,0
CUST001283,68.0,Male,8,East,PayPal,3,6.0,18.17,174,43.18,0
CUST001284,46.0,Male,37,North,PayPal,1,4.0,16.44,323,49.55,1
CUST001285,31.0,Female,54,West,Credit Card,5,,10.1,139,37.26,1
CUST001286,,Male,33,South,PayPal,7,,6.6,175,39.44,1
CUST001287,58.0,Female,47,West,Debit Card,3,7.0,15.24,253,56.41,0
CUST001288,39.0,Female,6,North,Credit Card,2,5.0,7.05,250,34.99,0
CUST001289,28.0,Female,44,West,Debit Card,4,6.0,9.41,136,48.7,0
CUST001290,40.0,Female,40,South,Credit Card,1,10.0,12.51,22,63.24,0
CUST001291,18.0,Female,45,North,Debit Card,0,8.0,15.2,38,61.97,0
CUST001292,,Male,19,East,Debit Card,2,,18.89,27,33.67,1
CUST001293,54.0,Female,32,West,PayPal,2,8.0,13.9,282,53.81,0
CUST001294,38.0,Female,27,South,Credit Card,0,2.0,15.07,279,40.92,1
CUST001295,43.0,Female,1,East,PayPal,2,,9.65,120,27.48,1
CUST001296,63.0,Female,43,South,PayPal,0,8.0,15.31,253,60.63,0
CUST001297,53.0,Female,52,North,Credit Card,1,2.0,11.57,359,45.48,1
CUST001298,40.0,Male,33,North,Debit Card,0,8.0,17.85,65,58.3,0
CUST001299,18.0,Male,40,West,Credit Card,2,5.0,10.89,74,47.35,0
CUST001300,68.0,Female,32,South,Credit Card,1,9.0,12.02,303,55.73,1
CUST001301,57.0,Male,5,South,Credit Card,1,,11.49,317,48.07,1
CUST001302,32.0,Male,17,South,PayPal,0,8.0,17.17,174,52.16,0
CUST001303,38.0,Female,8,North,Credit Card,0,,19.31,260,54.67,0
CUST001304,64.0,Male,57,West,Credit Card,1,7.0,9.91,285,58.16,0
CUST001305,26.0,Female,42,South,Credit Card,0,8.0,12.13,73,57.75,0
CUST001306,26.0,Male,34,South,Debit Card,7,6.0,15.59,79,46.38,1
CUST001307,27.0,Male,9,East,Debit Card,1,9.0,18.43,44,52.97,0
CUST001308,69.0,Male,56,South,Debit Card,4,2.0,12.41,233,43.49,1
CUST001309,43.0,Female,23,West,Debit Card,2,3.0,6.63,3,34.68,1
CUST001310,,Male,35,East,PayPal,4,2.0,10.53,79,35.55,1
CUST001311,52.0,Male,50,East,PayPal,2,6.0,13.26,181,54.55,0
CUST001312,69.0,Female,7,East,Credit Card,2,3.0,11.26,139,32.5,1
CUST001313,42.0,Female,15,North,PayPal,2,1.0,7.8,303,28.5,1
CUST001314,43.0,Male,53,East,Debit Card,4,4.0,5.55,7,44.68,0
CUST001315,28.0,Female,54,South,Credit Card,1,,15.31,324,54.64,1
CUST001316,55.0,Male,20,North,Credit Card,2,4.0,19.89,213,42.21,0
CUST001317,19.0,Male,50,North,Debit Card,3,6.0,18.79,1,54.27,0
CUST001318,,Female,25,North,Debit Card,5,3.0,15.25,184,38.06,1
CUST001319,35.0,Female,3,North,Debit Card,1,10.0,17.62,251,54.44,0
CUST001320,,Female,55,North,PayPal,2,6.0,8.84,215,54.18,0
CUST001321,51.0,Male,46,North,Credit Card,0,10.0,14.34,77,65.53,0
CUST001322,44.0,Female,24,North,Debit Card,3,1.0,5.91,43,27.72,1
CUST001323,,Male,34,East,Credit Card,3,6.0,15.61,157,49.12,0
CUST001324,,Female,46,West,Credit Card,0,8.0,19.55,18,63.48,0
CUST001325,61.0,Male,22,South,PayPal,1,10.0,17.91,343,58.22,1
CUST001326,68.0,Female,11,South,Credit Card,0,8.0,13.02,220,48.34,0
CUST001327,41.0,Male,48,East,Debit Card,0,1.0,16.83,73,43.58,1
CUST001328,,Female,8,East,Debit Card,1,7.0,19.16,190,48.94,0
CUST001329,24.0,Male,39,North,Credit Card,3,10.0,8.24,363,56.01,1
CUST001330,69.0,Female,43,West,Credit Card,2,10.0,16.9,262,64.26,0
CUST001331,23.0,Female,35,North,PayPal,5,4.0,9.05,144,38.63,1
CUST001332,41.0,Male,49,East,Debit Card,2,6.0,18.15,129,56.96,0
CUST001333,50.0,Female,46,North,Debit Card,2,6.0,6.48,278,49.98,0
CUST001334,66.0,Male,38,South,Credit Card,2,5.0,7.67,302,45.1,1
CUST001335,46.0,Male,8,South,Credit Card,1,10.0,15.81,190,54.24,0
CUST001336,60.0,Female,54,North,Credit Card,2,9.0,7.62,151,60.0,0
CUST001337,39.0,Male,37,West,Debit Card,1,10.0,7.37,307,57.97,1
CUST001338,43.0,Female,27,North,Credit Card,0,8.0,13.33,95,55.75,0
CUST001339,45.0,Female,28,North,PayPal,4,6.0,17.52,38,46.94,0
CUST001340,67.0,Male,40,West,PayPal,1,4.0,9.03,156,45.23,0
CUST001341,38.0,Female,34,West,Credit Card,3,4.0,17.62,300,43.99,0
CUST001342,66.0,Male,32,West,PayPal,1,9.0,17.12,347,59.73,1
CUST001343,24.0,Male,15,South,PayPal,2,4.0,13.69,42,38.33,0
CUST001344,34.0,Female,44,North,PayPal,2,7.0,14.7,316,55.17,1
CUST001345,37.0,Female,17,East,PayPal,1,6.0,5.61,126,40.87,0
CUST001346,58.0,Male,33,West,PayPal,2,2.0,10.51,313,37.63,1
CUST001347,66.0,Male,47,West,Debit Card,0,5.0,8.95,77,49.07,0
CUST001348,37.0,Female,46,North,Credit Card,2,3.0,7.25,96,43.21,1
CUST001349,39.0,Female,52,East,PayPal,1,9.0,10.84,263,62.28,0
CUST001350,45.0,Female,54,North,Credit Card,1,10.0,10.32,307,64.69,1
CUST001351,57.0,Female,16,North,PayPal,0,1.0,15.93,225,33.72,1
CUST001352,66.0,Male,29,West,Debit Card,3,,13.97,111,57.52,0
CUST001353,24.0,Female,9,West,Debit Card,1,,18.7,238,40.22,0
CUST001354,18.0,Male,33,South,PayPal,2,4.0,7.18,205,-5.06,0
CUST001355,49.0,Male,49,East,PayPal,1,,5.9,288,59.44,0
CUST001356,30.0,Female,29,East,PayPal,5,1.0,13.02,263,33.24,1
CUST001357,47.0,Male,13,West,Debit Card,1,2.0,5.02,76,30.35,1
CUST001358,,Female,21,West,Debit Card,4,1.0,16.82,143,33.49,1
CUST001359,68.0,Male,58,West,Credit Card,1,1.0,12.59,315,45.46,1
CUST001360,,Female,21,East,Debit Card,0,1.0,12.32,85,34.51,1
CUST001361,49.0,Male,5,South,PayPal,3,3.0,10.44,252,30.81,1
CUST001362,47.0,Male,10,East,Credit Card,3,4.0,10.62,333,33.88,1
CUST001363,46.0,Female,6,West,Debit Card,2,10.0,11.47,232,52.2,0
CUST001364,66.0,Female,56,West,Debit Card,3,2.0,5.24,295,40.72,1
CUST001365,62.0,Male,51,South,PayPal,2,1.0,6.25,319,38.55,1
CUST001366,46.0,Male,57,North,Credit Card,2,5.0,12.58,130,53.88,0
CUST001367,47.0,Female,13,North,Debit Card,1,6.0,7.25,285,40.24,0
CUST001368,33.0,Male,1,East,Debit Card,2,2.0,16.68,317,32.56,1
CUST001369,57.0,Female,20,North,PayPal,3,,9.12,29,33.43,1
CUST001370,36.0,Male,57,North,Credit Card,1,10.0,6.47,228,62.88,0
CUST001371,35.0,Female,47,East,Credit Card,2,3.0,8.53,294,43.3,1
CUST001372,18.0,Male,46,West,Credit Card,2,2.0,10.36,7,40.3,1
CUST001373,31.0,Female,8,North,Credit Card,2,4.0,5.53,30,34.33,0
CUST001374,68.0,Female,10,West,PayPal,2,5.0,7.13,215,36.43,0
CUST001375,64.0,Male,9,East,Debit Card,1,,9.86,115,43.21,0
CUST001376,67.0,Female,49,West,Debit Card,2,6.0,9.66,215,52.33,0
CUST001377,19.0,Male,41,West,Credit Card,0,9.0,17.01,164,63.86,0
CUST001378,45.0,Female,3,East,Credit Card,3,3.0,17.65,170,33.2,1
CUST001379,66.0,Female,11,West,Credit Card,3,10.0,7.9,221,47.29,0
CUST001380,67.0,Female,12,North,Debit Card,1,9.0,6.86,260,48.23,0
CUST001381,47.0,Male,10,North,Debit Card,3,,14.51,212,36.17,0
CUST001382,55.0,Female,25,North,Credit Card,6,8.0,17.07,261,47.86,1
CUST001383,68.0,Male,49,North,PayPal,4,10.0,19.46,302,63.57,1
CUST001384,21.0,Female,49,West,Debit Card,1,,5.1,331,53.71,1
CUST001385,18.0,Male,25,North,Debit Card,1,7.0,11.21,130,50.31,0
CUST001386,25.0,Male,11,West,Credit Card,0,9.0,16.01,105,54.27,0
CUST001387,,Male,54,South,PayPal,0,10.0,17.43,54,68.19,0
CUST001388,56.0,Female,36,West,Credit Card,2,2.0,5.93,108,36.98,1
CUST001389,20.0,Male,39,North,Credit Card,1,5.0,15.21,315,51.38,1
CUST001390,49.0,Female,53,South,PayPal,2,3.0,9.33,289,47.06,1
CUST001391,27.0,Male,26,East,PayPal,5,7.0,6.12,255,41.41,1
CUST001392,27.0,Male,14,West,PayPal,5,3.0,12.34,278,31.81,1
CUST001393,36.0,Male,39,North,Debit Card,2,5.0,7.37,47,46.05,0
CUST001394,63.0,Male,56,North,Credit Card,3,5.0,16.06,134,53.2,0
CUST001395,51.0,Female,40,North,Debit Card,2,,16.12,24,43.21,1
CUST001396,50.0,Male,1,East,PayPal,2,1.0,17.63,117,29.19,1
CUST001397,40.0,Male,56,South,Debit Card,0,6.0,10.66,239,56.28,0
CUST001398,45.0,Female,54,South,PayPal,2,1.0,5.2,307,38.14,1
CUST001399,49.0,Male,4,North,PayPal,1,9.0,8.9,41,48.2,0
CUST001400,67.0,Male,30,West,Credit Card,4,10.0,12.02,250,54.21,0
CUST001401,24.0,Male,12,North,Credit Card,0,5.0,15.41,323,42.64,1
CUST001402,,Male,56,North,Credit Card,4,1.0,10.73,89,40.21,1
CUST001403,25.0,Female,35,West,Debit Card,6,8.0,13.04,92,49.79,1
CUST001404,18.0,Female,13,North,Credit Card,3,,12.86,81,27.92,1
CUST001405,20.0,Male,52,East,PayPal,2,4.0,7.47,130,46.42,0
CUST001406,,Female,31,North,Credit Card,2,,14.35,91,50.76,0
CUST001407,40.0,Female,38,East,Debit Card,1,4.0,11.59,100,45.35,0
CUST001408,25.0,Male,43,North,Credit Card,2,,17.12,78,54.08,0
CUST001409,,Female,23,South,Credit Card,2,,15.36,43,49.38,0
CUST001410,54.0,Male,4,West,Credit Card,2,4.0,6.67,123,31.25,0
CUST001411,20.0,Female,52,South,Debit Card,2,5.0,12.33,288,53.89,0
CUST001412,68.0,Female,16,North,PayPal,3,7.0,15.54,23,47.36,0
CUST001413,50.0,Female,7,North,PayPal,2,1.0,6.31,144,26.08,1
CUST001414,45.0,Male,22,East,PayPal,1,3.0,16.89,258,40.51,1
CUST001415,64.0,Female,29,North,Credit Card,2,1.0,8.33,7,34.16,1
CUST001416,25.0,Male,11,North,Credit Card,2,3.0,12.55,277,35.49,1
CUST001417,,Male,56,North,Debit Card,3,2.0,19.11,186,47.9,1
CUST001418,52.0,Female,33,South,PayPal,2,5.0,13.57,95,45.07,0
CUST001419,49.0,Male,58,East,Credit Card,3,10.0,11.36,25,64.46,0
CUST001420,41.0,Female,29,South,Credit Card,1,5.0,5.1,291,44.28,0
CUST001421,31.0,Male,59,East,Credit Card,3,10.0,7.0,227,62.82,0
CUST001422,49.0,Male,39,South,Debit Card,3,9.0,13.68,173,57.06,0
CUST001423,63.0,Female,12,North,PayPal,4,8.0,12.41,135,44.78,0
CUST001424,60.0,Female,7,South,Debit Card,3,3.0,10.46,288,31.07,1
CUST001425,33.0,Female,59,South,PayPal,2,1.0,18.85,309,46.43,1
CUST001426,,Female,55,East,PayPal,1,5.0,9.99,69,52.75,0
CUST001427,69.0,Male,39,East,Credit Card,5,3.0,13.06,281,41.17,1
CUST001428,54.0,Male,42,South,Credit Card,0,5.0,13.53,351,53.19,1
CUST001429,,Male,48,East,Credit Card,0,9.0,12.91,342,62.6,1
CUST001430,31.0,Female,26,East,Credit Card,3,1.0,12.16,358,34.06,1
CUST001431,48.0,Male,40,East,Credit Card,4,,10.06,333,35.49,1
CUST001432,65.0,Female,9,West,PayPal,2,9.0,18.63,231,52.75,0
CUST001433,35.0,Male,41,East,Credit Card,5,3.0,11.76,342,40.11,1
CUST001434,24.0,Female,34,West,Credit Card,1,,12.93,317,59.53,1
CUST001435,27.0,Male,45,West,Debit Card,0,,14.85,307,53.02,1
CUST001436,24.0,Male,13,East,Debit Card,3,9.0,6.01,258,46.64,0
CUST001437,50.0,Female,55,South,PayPal,2,5.0,16.72,173,53.75,0
CUST001438,40.0,Male,55,East,PayPal,2,3.0,12.69,32,46.9,1
CUST001439,38.0,Female,36,North,Debit Card,1,9.0,14.86,200,59.84,0
CUST001440,36.0,Male,25,South,Debit Card,2,7.0,16.58,80,50.1,0
CUST001441,65.0,Male,24,West,Credit Card,2,7.0,18.11,353,52.18,1
CUST001442,36.0,Female,44,West,Credit Card,5,,10.88,75,51.89,1
CUST001443,53.0,Female,17,South,PayPal,3,5.0,17.17,264,42.83,0
CUST001444,46.0,Male,2,South,Debit Card,0,2.0,8.88,85,30.37,1
CUST001445,35.0,Male,13,East,PayPal,4,9.0,14.91,217,48.57,0
CUST001446,19.0,Male,31,West,Credit Card,1,3.0,6.54,121,38.63,1
CUST001447,18.0,Male,29,North,PayPal,5,2.0,5.3,20,29.67,1
CUST001448,64.0,Male,50,East,PayPal,1,10.0,6.44,149,62.0,0
CUST001449,22.0,Male,28,South,PayPal,5,10.0,9.79,7,51.33,1
CUST001450,37.0,Female,27,West,Credit Card,1,5.0,5.47,86,41.91,0
CUST001451,28.0,Female,15,South,PayPal,1,8.0,14.46,147,51.28,0
CUST001452,,Female,31,South,Credit Card,3,3.0,9.75,316,36.94,1
CUST001453,,Male,40,South,Debit Card,1,,16.05,187,53.34,0
CUST001454,20.0,Male,15,East,PayPal,1,9.0,5.69,325,49.16,1
CUST001455,40.0,Male,33,North,PayPal,2,2.0,8.25,301,34.55,1
CUST001456,29.0,Female,20,North,Credit Card,3,8.0,11.12,318,49.82,1
CUST001457,37.0,Female,42,West,PayPal,1,10.0,10.74,193,62.82,0
CUST001458,22.0,Male,12,South,Credit Card,4,7.0,6.96,282,38.24,0
CUST001459,,Male,37,North,PayPal,0,3.0,19.91,188,46.45,1
CUST001460,,Female,9,South,Debit Card,2,1.0,9.27,18,27.46,1
CUST001461,47.0,Female,23,West,Debit Card,1,6.0,15.82,315,47.49,1
CUST001462,26.0,Female,8,South,Debit Card,2,2.0,8.3,149,30.11,1
CUST001463,51.0,Male,32,North,PayPal,2,3.0,18.17,46,44.18,1
CUST001464,61.0,Male,48,South,PayPal,2,5.0,10.82,12,50.03,0
CUST001465,52.0,Male,14,North,Debit Card,3,8.0,18.51,230,49.28,0
CUST001466,69.0,Female,27,West,Debit Card,3,2.0,10.13,113,36.17,1
CUST001467,39.0,Female,25,South,Credit Card,3,6.0,5.13,160,42.22,0
CUST001468,61.0,Male,13,North,Credit Card,2,,12.76,227,30.98,1
CUST001469,41.0,Male,55,West,Debit Card,4,,12.87,183,56.84,0
CUST001470,34.0,Female,21,South,Debit Card,3,4.0,6.8,55,35.08,0
CUST001471,27.0,Male,45,West,PayPal,6,1.0,8.52,266,34.34,1
CUST001472,,Female,31,North,Debit Card,3,9.0,16.75,35,56.31,0
CUST001473,63.0,Female,37,South,Credit Card,1,9.0,5.55,80,55.51,0
CUST001474,40.0,Male,48,South,Credit Card,2,3.0,12.34,6,45.51,1
CUST001475,49.0,Female,58,South,Credit Card,7,6.0,12.96,127,48.6,1
CUST001476,34.0,Male,43,West,Credit Card,2,7.0,15.33,68,56.62,0
CUST001477,67.0,Female,54,West,Credit Card,1,4.0,5.56,190,45.96,0
CUST001478,68.0,Female,5,North,Credit Card,5,6.0,13.78,244,36.42,1
CUST001479,34.0,Male,13,East,Debit Card,3,9.0,5.05,9,44.87,0
CUST001480,31.0,Female,28,South,Credit Card,5,10.0,8.98,157,49.94,1
CUST001481,26.0,Male,43,South,Credit Card,2,6.0,12.5,71,50.65,0
CUST001482,57.0,Male,25,North,Credit Card,0,7.0,18.67,134,54.58,0
